,id,title,salary_is_predicted,company,created,salary_max,description,contract_time,salary_min,category,Self-Employed
387,5047622354,Echo Tech,1,The Staff Pad,2025-02-12T15:22:55Z,74313.17,"JOB SUMMARY (overview of job): Primary responsibility for performing quality echocardiograms, assisting as necessary with EKG’s, applying Holter monitors, preparing and assisting with Exercise Stress Tests, Pharmacologic Stress Testing, Peripheral vascular tests and other diagnostic tests as necessary. Communicates continuously with physician about patient condition. Operates all equipment safely and correctly. Assists coworkers in maintenance of necessary PAR levels. Works with the department …",full_time,74313.17,Healthcare & Nursing Jobs,0
388,5031109070,Registered Nurse RN,0,Complete Care at Hagerstown LLC,2025-01-31T10:29:11Z,97760.0,"Complete Care at Hagerstown LLC - Registered Nurse RN Full Time (Nights) Part Time (All Shifts) Per Diem/PRN Options Baylor Program- Work Saturday & Sunday for 32hrs  Get Paid for 40hrs Agency Free Facility Complete Care at Hagerstown is located at 14014 Marsh Pike, Hagerstown, MD. We approach every day with one goal: To improve the lives we touch through high-quality healthcare and extraordinary compassion. Why work for us? Consistent in-house staff, No outside staffing agencies Training and s…",,83200.0,Healthcare & Nursing Jobs,0
389,5045015922,LPN - Western Mass Group Home up to $48/hr,0,ProPivotal,2025-02-10T16:43:36Z,99840.0,"LPN - Western Mass Group Home up to $48/hr We are looking for a compassionate Licensed Practical Nurse (LPN) to join our team and provide critical support across group homes in Western Massachusetts. This role involves administering essential care and offering direct support to residents, with a focus on flexibility and adaptability across locations. Responsibilities: Administer medications and provide catheter care to residents Perform routine assessments and treatments based on individualized…",full_time,0.0,Healthcare & Nursing Jobs,0
390,5048227122,Certified Nursing Assistant CNA,1,Nazareth Health and Rehab,2025-02-13T07:03:32Z,30765.18,"Nazareth Health and Rehab - Certified Nursing Assistant CNA (Evenings and Nights) NEW Increased Pay Rates $2500 Sign on Bonus - Full Time Part Time Options Available Shift & Weekend Diff Additional Pay DailyPay Option Nazareth Health and Rehab is a pillar in the community of Stoughton, WI. We approach every day with one goal: To improve the lives we touch through high-quality healthcare and extraordinary compassion. Now Hiring (CNA) Certified Nursing Assistant Why work for us? You will have the…",,30765.18,Healthcare & Nursing Jobs,0
391,4981204765,"Field Nurse Practitioner - Bonneville County, Idaho - Full Time",0,Advantmed,2024-12-17T12:57:14Z,150000.0,"About Advantmed Advantmed is a leading provider of risk adjustment, quality improvement and value-based solutions to health plans and providers. We drive market leading performance with integrated technology, service, and program solutions that optimize the risk and quality performance of our partners. Our solutions focus on identifying, managing, and documenting risk and quality performance, and the proactive clinical engagement of high acuity populations. The building B.L.O.C.K.S. of our team…",full_time,120000.0,Healthcare & Nursing Jobs,0
392,4981204735,"Field Nurse Practitioner - Union County, North Carolina PRN",1,Advantmed,2024-12-17T12:57:11Z,107652.96,"About Advantmed Advantmed is a leading provider of risk adjustment, quality improvement and value-based solutions to health plans and providers. We drive market leading performance with integrated technology, service, and program solutions that optimize the risk and quality performance of our partners. Our solutions focus on identifying, managing, and documenting risk and quality performance, and the proactive clinical engagement of high acuity populations. The building B.L.O.C.K.S. of our team…",,107652.96,Healthcare & Nursing Jobs,0
393,5045688496,Sonographer,1,The Staff Pad,2025-02-11T01:39:55Z,90856.62,"Job Description: Sonographer - Full Time (Sunday through Wednesday, Nights) The Staff Pad has partnered with a client in Montana who has a vision to be the gold standard for Healthcare. We are searching for a Sonographer to support the organizations mission. This position involves conducting diagnostic ultrasound examinations to support the accurate diagnosis of various medical conditions. Key responsibilities include verifying patient identification, explaining procedures, performing both 2D a…",full_time,90856.62,Scientific & QA Jobs,0
394,4988127588,Certified Nursing Assistant -CNA,1,Complete Care West Caldwell,2024-12-24T10:17:04Z,63629.59,"Complete Care West Caldwell - Certified Nursing Assistant - CNA Complete Care Prioritizes Work-Life Balance and Long-Term Stability for a Fulfilling Career Benefits: Full-time, Part-time & Per diem shift opportunities available Medical, dental & vision insurance 401(K) and PTO for full time employees (8 paid holidays) Daily Pay option Tuition reimbursement (Up to $2,500 per semester, $5,000 annually for eligible full-time employees) Opportunities for advancement Our residents hold a special pla…",,63629.59,Healthcare & Nursing Jobs,0
395,5048227050,Certified Nursing Assistant,1,Glendale Care & Rehab,2025-02-13T07:03:29Z,24776.22,"Glendale Care & Rehab - CERTIFIED NURSING ASSISTANT (CNA) Increased Pay Rates Full Time or Part Time AM Shift DailyPay Options Glendale Care & Rehab is a pillar in the community of Glendale, WI. We approach every day with one goal: To improve the lives we touch through high-quality healthcare and extraordinary compassion. Now Hiring (CNA) Certified Nursing Assistant Why work for us? You will have the opportunity to build a career with an established, highly successful organization in a caring a…",,24776.22,Healthcare & Nursing Jobs,0
396,5045688495,Pediatric RN,1,The Staff Pad,2025-02-11T01:39:55Z,95449.95,"Job Description: Pediatric RN - Nights The Staff Pad has partnered with a client in Montana who has a vision to be the gold standard for Healthcare. We are searching for a Pediatric RN - Nights to support the organizations mission. This Pediatric RN - Nights will be responsible for providing compassionate, patient-centered care to neonatal, postpartum (couplet), and pediatric patients. This role requires flexibility in dealing with multiple tasks and situations, and a commitment to adhering to …",full_time,95449.95,Healthcare & Nursing Jobs,0
397,4953533378,Registered Nurse,1,Complete Care Middlebury,2024-11-27T16:38:06Z,103752.32,"Complete Care Middlebury - NOW HIRING: (RN) REGISTERED NURSE Come join the team everyone is talking about Share your RN talent and join the CompleteCare family Complete Care at Middlebury is a pillar in the community of Middlebury, CT. We approach every day with one goal: To improve the lives we touch through high-quality healthcare and extraordinary compassion. Now hiring: (RN) Registered Nurse. CC2024 Complete Care at Middlebury 778 Middlebury Road Middlebury, CT 06762 203-758-2471 Why work f…",,103752.32,Healthcare & Nursing Jobs,0
398,5038952234,LPN - $48 per hour,0,ProPivotal,2025-02-05T15:56:32Z,99840.0,LPN - $48 per hour We are looking for a compassionate Licensed Practical Nurse (LPN) to join our team and provide critical support. This role involves administering essential care and offering direct support to residents. Responsibilities: Provide hands-on nursing care following hospital standards Administer and supervise medication per protocols Respond to emergencies and document patient care accurately Qualifications: 2 years of LPN experience Valid LPN license in MA PandoLogic.Keywords:Lice…,full_time,0.0,Healthcare & Nursing Jobs,0
399,5038343753,Registered Nurse,1,The Staff Pad,2025-02-05T04:13:56Z,90430.28,"JOB SUMMARY : Demonstrates knowledge of the nursing process as a standard, incorporating elements of holistic family centered care through the collection, verification and organization of data about a patient’s health status, planning for care, implementation of the plan and evaluation. Provides direct patient care in the clinical setting under the direction of the ICU Director or designee, and the Charge Nurse. Performs detailed and accurate assessments of critical care patients and completes …",full_time,90430.28,Healthcare & Nursing Jobs,0
400,4995402492,Certified Nursing Assistant -CNA,1,Complete Care at Mercerville,2025-01-02T10:13:13Z,66567.79,"Complete Care at Mercerville - Certified Nursing Assistant-CNA Complete Care Prioritizes Work-Life Balance and Long-Term Stability for a Fulfilling Career Benefits: Full-time, Part-time & Per diem shift opportunities available Medical, dental, vision insurance, 401(K) and PTO for full time employees. Daily Pay option Tuition reimbursement (Up to $2,500 per semester, $5,000 annually for eligible full-time employees) Opportunities for advancement Our residents hold a special place as cherished me…",,66567.79,Healthcare & Nursing Jobs,0
401,4995402489,Registered Nurse -RN,1,Complete Care at Mercerville,2025-01-02T10:13:09Z,121161.52,"Complete Care at Mercerville - Registered Nurse-RN Complete Care Prioritizes Work-Life Balance and Long-Term Stability for a Fulfilling Career Benefits: Full-time, Part-time & Per diem shift opportunities available Medical, dental, vision, life insurance, 401(K) and PTO for full time employees. Daily Pay option Tuition reimbursement ( Up to $2,500 per semester, $5,000 annually for eligible full-time employees) Opportunities for advancement Our residents hold a special place as cherished members…",,121161.52,Healthcare & Nursing Jobs,0
402,4993079940,Registered Nurse -RN Supervisor,0,"Complete Care of Plainfield, LLC",2024-12-31T10:12:07Z,99840.0,"Complete Care of Plainfield, LLC - Our re sidents hold a special place as cherished members of our extended family. Choosing a dependable team of ca re givers, committed to their promises, is a significant and difficult life decision for any family. As a collective, we take pride in being a sanctuary whe re individuals in our community can discover compassionate support along their health journey. As a Re giste r e d N u r s e - R N S u pervisor on our team, you will make a meaningful impact on…",,99840.0,Healthcare & Nursing Jobs,0
403,5041941075,CNA Certified Nursing Assistant,0,"Complete Care at Ocean Grove, LLC",2025-02-07T17:08:33Z,54080.0,"Complete Care at Ocean Grove, LLC - Our residents’ unique and cherished position within our extended family is irreplaceable and deeply valued. Choosing a dependable team of caregivers, committed to their promises, is a significant and difficult decision for any family. As a collective, we take pride in being a sanctuary where individuals in our community can discover compassionate support along their health journey. As a Certified Nursing Assistant-CNA on our team, you will make a meaningful i…",,41080.0,Healthcare & Nursing Jobs,0
404,5048227074,Registered Nurse RN,1,Southpointe Care and Rehab Center,2025-02-13T07:03:30Z,49657.1,"Southpointe Care and Rehab Center - Registered Nurse RN Increased Pay Rates $10K Sign on Bonus FT 3rd Shift $6K Sign on Bonus FT 2nd Shift DailyPay Options Southpointe Care and Rehab is a pillar in the community of Greenfield, WI. We approach every day with one goal: To improve the lives we touch through high-quality healthcare and extraordinary compassion. Why work for us? Our residents and staff are treated like family. You will have the opportunity to build a career with an established, high…",,49657.1,Healthcare & Nursing Jobs,0
405,4995402507,Certified Nursing Assistant -CNA,1,Complete Care at Park Place Center,2025-01-02T10:13:15Z,50106.46,"Complete Care at Park Place Center - Certified Nursing Assistant-CNA Complete Care Prioritizes Work-Life Balance and Long-Term Stability for a Fulfilling Career Benefits: Full-time, Part-time & Per diem shift opportunities available Medical, dental, vision insurance, 401(K) and PTO for full time employees. Daily Pay option Tuition reimbursement (Up to $2,500 per semester, $5,000 annually for eligible full-time employees) Opportunities for advancement Our residents hold a special place as cheris…",,50106.46,Healthcare & Nursing Jobs,0
406,5045056093,Licensed Practical Nurse,1,Complete Care at Harston Hall,2025-02-10T17:16:56Z,88698.96,"Complete Care at Harston Hall - Now Hiring LPNs at Complete Care Harston Hall NOW HIRING: (LPN) Licensed Practical Nurses Are you a compassionate and dedicated LPN looking for a fulfilling career? Join our amazing team at Complete Care Harston Hall in beautiful Flourtown, PA —where your skills and heart make a difference every day SHIFTS AVAILABLE: FULL-TIME 7PM - 7AM - (3) 12/hour shifts per week. PART-TIME 7PM - 7AM during the week. PART TIME: Weekends 7PM - 7AM NOW HIRING: (LPN) Licensed Pra…",,88698.96,Healthcare & Nursing Jobs,0
407,5041941064,Certified Nursing Assistant,1,Complete Care at Lehigh,2025-02-07T17:08:33Z,62238.24,"Complete Care at Lehigh - Join Our Team at Complete Care Lehigh NOW HIRING: (CNA) Certified Nursing Assistants Shift: Overnight Rate starts at $20.00 (experience dependent) with shift differentials for Overnight shift Are you a compassionate and dedicated CNA looking to make a real difference? Complete Care Lehigh in beautiful Macungie, PA, is hiring Certified Nursing Assistants (CNAs) to join our caring and supportive team Why Choose Us? ✅ Competitive Pay ✅ Flexible Scheduling ✅ Comprehensive …",,62238.24,Healthcare & Nursing Jobs,0
408,4943063774,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:17Z,72857.27,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road Solo Company Driver - 12 months experience required Up to $100K a year Averaging 2500-3000 miles per week Top Performers are getting 3000 plus per week Running over the road Variable home time (biweekly) depending on location Safety Bonus Loads ar…",,72857.27,Logistics & Warehouse Jobs,0
409,5047364700,CDL A Owner Operator Truck Driver,1,CRST Recruiter,2025-02-12T11:36:12Z,155322.73,"CRST Specialized Solutions is looking for independent contractors (Owner Operators) to haul specialty freight across the country. As a Specialized contractor, you choose your home time, loads, and schedule. Run your truck and enjoy the profits of your own hard work. The Specialized fleet has under 30% turnover and best-in-class support staff. Apply or call today Job Details: Solo Owner Operator Positions Home time is up to you, routes require minimum 1 week out Bonus home time in short periods …",,155322.73,Logistics & Warehouse Jobs,0
410,5047364267,CDL A Team Truck Driver,1,CRST Recruiter,2025-02-12T11:36:06Z,89726.46,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for BCB Transport. BCB Transport is a recently acquired company with CRST. They operate just over 200 trucks, running dedicated and semi-dedicated freight. Pre Made Team Company Driver - 12 months experience required Running over the road Variable…",,89726.46,Logistics & Warehouse Jobs,0
411,4943064554,CDL A Team Truck Driver,1,CRST Recruiter,2024-11-18T13:55:21Z,87260.21,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for BCB Transport. BCB Transport is a recently acquired company with CRST. They operate just over 200 trucks, running dedicated and semi-dedicated freight. Pre Made Team Company Driver - 12 months experience required Running over the road Variable…",,87260.21,Logistics & Warehouse Jobs,0
412,4943062926,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:12Z,107965.31,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for Swift Enterprises, a CRST Business Partner. Swift Enterprises, LLC is the largest asset-based agent in the United States with access to a billion-dollar freight base as a strategic business partner of CRST. Solo Company Driver Home every other…",,107965.31,Logistics & Warehouse Jobs,0
413,4961546051,LPN/RN: Residential Treatment,0,"MARYHAVEN,INC",2024-12-03T15:22:42Z,70720.0,"Nurse Job Description Unique opportunity to join Maryhaven, Central Ohio’s largest and most comprehensive behavioral services provider specializing in addiction recovery. We are looking for skilled, talented, and compassionate people to join our team Maryhaven was founded on the principles of Diversity, Equity, and Inclusion in 1953, opening our doors to serve an overlooked segment of our population, women in need of substance abuse recovery services. We remain driven by our value of excellence…",,49920.0,Healthcare & Nursing Jobs,0
414,4943062941,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:12Z,112962.41,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for Swift Enterprises, a CRST Business Partner. Swift Enterprises, LLC is the largest asset-based agent in the United States with access to a billion-dollar freight base as a strategic business partner of CRST. Solo Company Driver Home every other…",,112962.41,Logistics & Warehouse Jobs,0
415,4943062619,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:11Z,87884.66,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for BCB Transport. BCB Transport is a recently acquired company with CRST. They operate just over 200 trucks, running dedicated and semi-dedicated freight. Solo Company Driver - 12 months experience required Up to $103K a year Averaging 2500-3000 …",,87884.66,Logistics & Warehouse Jobs,0
416,4943062098,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:08Z,95034.4,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for Swift Enterprises, a CRST Business Partner. Swift Enterprises, LLC is the largest asset-based agent in the United States with access to a billion-dollar freight base as a strategic business partner of CRST. Solo Company Driver Home every other…",,95034.4,Logistics & Warehouse Jobs,0
417,4943062696,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:11Z,113157.04,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for Swift Enterprises, a CRST Business Partner. Swift Enterprises, LLC is the largest asset-based agent in the United States with access to a billion-dollar freight base as a strategic business partner of CRST. Solo Company Driver Home every other…",,113157.04,Logistics & Warehouse Jobs,0
418,4943062601,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:10Z,78433.03,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for BCB Transport. BCB Transport is a recently acquired company with CRST. They operate just over 200 trucks, running dedicated and semi-dedicated freight. Solo Company Driver - 12 months experience required Up to $103K a year Averaging 2500-3000 …",,78433.03,Logistics & Warehouse Jobs,0
419,4943063516,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:16Z,76439.8,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road Solo Company Driver - 12 months experience required Up to $100K a year Averaging 2500-3000 miles per week Top Performers are getting 3000 plus per week Running over the road Variable home time (biweekly) depending on location Safety Bonus Loads ar…",,76439.8,Logistics & Warehouse Jobs,0
420,4943062846,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:12Z,111695.67,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for Swift Enterprises, a CRST Business Partner. Swift Enterprises, LLC is the largest asset-based agent in the United States with access to a billion-dollar freight base as a strategic business partner of CRST. Solo Company Driver Home every other…",,111695.67,Logistics & Warehouse Jobs,0
421,4943063640,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:16Z,71688.81,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road Solo Company Driver - 12 months experience required Up to $100K a year Averaging 2500-3000 miles per week Top Performers are getting 3000 plus per week Running over the road Variable home time (biweekly) depending on location Safety Bonus Loads ar…",,71688.81,Logistics & Warehouse Jobs,0
422,4943063781,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:17Z,76320.05,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road Solo Company Driver - 12 months experience required Up to $100K a year Averaging 2500-3000 miles per week Top Performers are getting 3000 plus per week Running over the road Variable home time (biweekly) depending on location Safety Bonus Loads ar…",,76320.05,Logistics & Warehouse Jobs,0
423,4943063261,Over-Dimensional Flatbed CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:14Z,144076.47,"CRST Flatbed Solutions is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL A Truck driver to run with Paratus Logistics Hauling over-dimensional flatbed freight Solo Bi Weekly home time 25% of gross after permits and escort Sign on Bonus available Company Driver Running over the road Weekly Payroll Manual transmissions Home Time Bi-Weekly Job Benefits …",,144076.47,Logistics & Warehouse Jobs,0
424,4943064323,CDL A Team Truck Driver,1,CRST Recruiter,2024-11-18T13:55:20Z,93701.04,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for BCB Transport. BCB Transport is a recently acquired company with CRST. They operate just over 200 trucks, running dedicated and semi-dedicated freight. Pre Made Team Company Driver - 12 months experience required Running over the road Variable…",,93701.04,Logistics & Warehouse Jobs,0
425,4961494575,"Counselor IV Pediatric Care  $5,000 sign on bonus",0,"MARYHAVEN,INC",2024-12-03T14:19:47Z,70000.0,"Counselor- Pediatric Care Practice Job Description Unique opportunity to join Maryhaven, Central Ohio’s largest and most comprehensive behavioral health services provider. We are looking for skilled, talented, and compassionate people to join our team Maryhaven was founded on the principles of Diversity, Equity, and Inclusion in 1953, opening our doors to serve an overlooked segment of our population, women in need of substance abuse recovery services. We remain driven by our value of excellenc…",,62000.0,Healthcare & Nursing Jobs,0
426,5040297656,RN Registered Nurse,0,Complete Care at Hyattsville LLC,2025-02-06T17:08:38Z,90480.0,"Complete Care at Hyattsville LLC - RN Registered Nurse Full Time (1st & 2nd Shift) Part Time (All Shifts) Opportunities for Growth PRN/Per Diem NOT Currently Accepted Minimum 1yrs Long Term Care Experience REQUIRED Agency Free Facility Complete Care at Hyattsville is located at 4922 Lasalle Rd, Hyattsville, MD . We approach every day with one goal: To improve the lives we touch through high-quality healthcare and extraordinary compassion. Why work for us? Consistent in-house staff, No outside s…",,68640.0,Healthcare & Nursing Jobs,0
427,4943064122,CDL A Team Truck Driver,1,CRST Recruiter,2024-11-18T13:55:19Z,86956.83,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for BCB Transport. BCB Transport is a recently acquired company with CRST. They operate just over 200 trucks, running dedicated and semi-dedicated freight. Pre Made Team Company Driver - 12 months experience required Running over the road Variable…",,86956.83,Logistics & Warehouse Jobs,0
428,5047364589,CDL A Team Truck Driver,1,CRST Recruiter,2025-02-12T11:36:10Z,74705.91,"CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Drivers to Team and Premade Teams to drive Over the Road Over the Road (all lower 48 states) Weekly Payroll Earn Up to $98k per year based on tenure and home time schedule Sign on bonus Available Automatic Transmission trucks Primarily Drop and Hook New Freight Optimiza…",,74705.91,Logistics & Warehouse Jobs,0
429,5038616805,Wellness Director,0,Complete Care Careers,2025-02-05T10:37:42Z,120000.0,Complete Care Careers - Now Hiring: Wellness Director (RN) Must have RN license Assisted Living experience required. Complete Care at Holmdel is a premier assisted living facility dedicated to providing compassionate care and enhancing the quality of life for our residents. We prioritize a supportive environment where every team member plays a crucial role in maintaining the health and wellness of those we serve. Position Overview: We are seeking a dedicated Registered Nurse (RN) to join our te…,,120000.0,Healthcare & Nursing Jobs,0
430,4943064117,CDL A Team Truck Driver,1,CRST Recruiter,2024-11-18T13:55:19Z,90152.66,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for BCB Transport. BCB Transport is a recently acquired company with CRST. They operate just over 200 trucks, running dedicated and semi-dedicated freight. Pre Made Team Company Driver - 12 months experience required Running over the road Variable…",,90152.66,Logistics & Warehouse Jobs,0
431,4943063701,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:17Z,80035.3,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road Solo Company Driver - 12 months experience required Up to $100K a year Averaging 2500-3000 miles per week Top Performers are getting 3000 plus per week Running over the road Variable home time (biweekly) depending on location Safety Bonus Loads ar…",,80035.3,Logistics & Warehouse Jobs,0
432,4943064928,CDL A Team Truck Driver,1,CRST Recruiter,2024-11-18T13:55:23Z,78306.8,"CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Drivers to Team and Premade Teams to drive Over the Road Over the Road (all lower 48 states) Weekly Payroll Earn Up to $98k per year based on tenure and home time schedule Sign on bonus Available Automatic Transmission trucks Primarily Drop and Hook New Freight Optimiza…",,78306.8,Logistics & Warehouse Jobs,0
433,4943064990,CDL A Team Truck Driver,1,CRST Recruiter,2024-11-18T13:55:23Z,67768.17,"CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Drivers to Team and Premade Teams to drive Over the Road Over the Road (all lower 48 states) Weekly Payroll Earn Up to $98k per year based on tenure and home time schedule Sign on bonus Available Automatic Transmission trucks Primarily Drop and Hook New Freight Optimiza…",,67768.17,Logistics & Warehouse Jobs,0
434,4981204771,"Field Nurse Practitioner - Tulsa County, Oklahoma - Full Time",0,Advantmed,2024-12-17T12:57:14Z,150000.0,"About Advantmed Advantmed is a leading provider of risk adjustment, quality improvement and value-based solutions to health plans and providers. We drive market leading performance with integrated technology, service, and program solutions that optimize the risk and quality performance of our partners. Our solutions focus on identifying, managing, and documenting risk and quality performance, and the proactive clinical engagement of high acuity populations. The building B.L.O.C.K.S. of our team…",full_time,120000.0,Healthcare & Nursing Jobs,0
435,5047364697,CDL A Lease Purchase Truck Driver,1,CRST Recruiter,2025-02-12T11:36:12Z,128014.54,"CRST Specialized Solutions is looking for independent contractors (Lease Purchase) to haul specialty freight across the country. As a Specialized contractor, you choose your home time, loads, and schedule. Run your truck on a 2-4 year low-cost lease, and enjoy the profits of your own hard work. The Specialized fleet has under 30% turnover and best-in-class support staff. Apply or call today Job Details: Solo Lease Purchase Positions Home time is up to you, routes require minimum 1 week out Bonu…",,128014.54,Logistics & Warehouse Jobs,0
436,4943064371,CDL A Team Truck Driver,1,CRST Recruiter,2024-11-18T13:55:20Z,77699.12,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for BCB Transport. BCB Transport is a recently acquired company with CRST. They operate just over 200 trucks, running dedicated and semi-dedicated freight. Pre Made Team Company Driver - 12 months experience required Running over the road Variable…",,77699.12,Logistics & Warehouse Jobs,0
437,4943063195,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:13Z,105048.23,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for Swift Enterprises, a CRST Business Partner. Swift Enterprises, LLC is the largest asset-based agent in the United States with access to a billion-dollar freight base as a strategic business partner of CRST. Solo Company Driver Home every other…",,105048.23,Logistics & Warehouse Jobs,0
438,4943063928,CDL A Team Truck Driver,1,CRST Recruiter,2024-11-18T13:55:18Z,98280.95,"CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for an Experienced Team to Haul Dedicated freight all over the US. Team Monthly Home time Top 35% of drivers make $112K annually Guaranteed Weekly Pay $0.90 CPM $30 Stop Pay, $30 Pick up pay Averaging 4000 miles a week to the truck Miles are consistent each week Extra pay f…",,98280.95,Logistics & Warehouse Jobs,0
439,4943063003,CDL A Truck Driver,1,CRST Recruiter,2024-11-18T13:55:12Z,115642.9,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for Swift Enterprises, a CRST Business Partner. Swift Enterprises, LLC is the largest asset-based agent in the United States with access to a billion-dollar freight base as a strategic business partner of CRST. Solo Company Driver Home every other…",,115642.9,Logistics & Warehouse Jobs,0
440,5047364310,CDL A Team Truck Driver,1,CRST Recruiter,2025-02-12T11:36:07Z,91012.46,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for BCB Transport. BCB Transport is a recently acquired company with CRST. They operate just over 200 trucks, running dedicated and semi-dedicated freight. Pre Made Team Company Driver - 12 months experience required Running over the road Variable…",,91012.46,Logistics & Warehouse Jobs,0
441,4943064321,CDL A Team Truck Driver,1,CRST Recruiter,2024-11-18T13:55:20Z,84743.75,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road for BCB Transport. BCB Transport is a recently acquired company with CRST. They operate just over 200 trucks, running dedicated and semi-dedicated freight. Pre Made Team Company Driver - 12 months experience required Running over the road Variable…",,84743.75,Logistics & Warehouse Jobs,0
442,4943064872,CDL A Team Truck Driver,1,CRST Recruiter,2024-11-18T13:55:23Z,81799.23,"CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Drivers to Team and Premade Teams to drive Over the Road Over the Road (all lower 48 states) Weekly Payroll Earn Up to $98k per year based on tenure and home time schedule Sign on bonus Available Automatic Transmission trucks Primarily Drop and Hook New Freight Optimiza…",,81799.23,Logistics & Warehouse Jobs,0
443,5047364317,CDL A Truck Driver,1,CRST Recruiter,2025-02-12T11:36:07Z,74635.05,"CRST is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for Company Drivers that are looking to drive Over the Road Solo Company Driver - 12 months experience required Up to $100K a year Averaging 2500-3000 miles per week Top Performers are getting 3000 plus per week Running over the road Variable home time (biweekly) depending on location Safety Bonus Loads ar…",,74635.05,Logistics & Warehouse Jobs,0
