id,latitude,__CLASS__,title,salary_is_predicted,adref,company,location,created,longitude,salary_max,description,contract_time,salary_min,redirect_url,contract_type,category
5005138464,53.445999,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkhXM0pKX3I3eEdGdjdUVjZLbUxfUSIsImkiOiI1MDA1MTM4NDY0In0.A_Nai0H19IdWMDVqQ7slWiMEwfcHZD0JegsEa4yaBL4,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'North West England', 'Merseyside', 'Bootle'], 'display_name': 'Bootle, Merseyside', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:13Z,-2.989,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005138464?utm_medium=api&utm_source=55daa0f8,,"{'label': 'Social work Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'social-work-jobs'}"
5005138125,50.932499,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzODEyNSIsInMiOiJaSFczSkpfcjd4R0Z2N1RWNkttTF9RIn0.pamrQ5V-ZxT6SuWFWLSrcjc3z4np2qUpx2aI5f8M4cY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiney'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Henfield, West Sussex', 'area': ['UK', 'South East England', 'West Sussex', 'Henfield']}",2025-01-10T11:07:11Z,-0.272182,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005138125?utm_medium=api&utm_source=55daa0f8,,"{'tag': 'social-work-jobs', 'label': 'Social work Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}"
5005137498,52.805099,Adzuna::API::Response::Job,Self-Employed Childminder (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzNzQ5OCIsInMiOiJaSFczSkpfcjd4R0Z2N1RWNkttTF9RIn0.WQ-NFDT3ETNNC8x_D6ipEIeUhO1hFmFdjALT0SVJSbs,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'West Midlands', 'Staffordshire', 'Stafford'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stafford, Staffordshire'}",2025-01-10T11:07:08Z,-2.11635,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005137498?utm_medium=api&utm_source=55daa0f8,,"{'tag': 'part-time-jobs', 'label': 'Part time Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}"
5005138802,51.3834,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzODgwMiIsInMiOiJaSFczSkpfcjd4R0Z2N1RWNkttTF9RIn0.DZwwhgXQEd5E08_zOp-PLDKCQx-ZzfG4j7YRaTh7A0o,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'South East England', 'Kent', 'Margate'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Margate, Kent'}",2025-01-10T11:07:15Z,1.38327,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005138802?utm_medium=api&utm_source=55daa0f8,,"{'tag': 'part-time-jobs', 'label': 'Part time Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}"
5005137893,51.4664,Adzuna::API::Response::Job,Self-Employed Childminder (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzNzg5MyIsInMiOiJaSFczSkpfcjd4R0Z2N1RWNkttTF9RIn0.dGuDXRfD5Tr-UMR_kh2tvU8Cz2gJ8ISgF4N1ivvoZbY,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'South West England', 'Bristol', 'Easton'], 'display_name': 'Easton, Bristol', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:10Z,-2.56448,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005137893?utm_medium=api&utm_source=55daa0f8,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Part time Jobs', 'tag': 'part-time-jobs'}"
5005136772,52.6143,Adzuna::API::Response::Job,Self-Employed Childminder (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkhXM0pKX3I3eEdGdjdUVjZLbUxfUSIsImkiOiI1MDA1MTM2NzcyIn0.WghJoCR9EiVy-CWPf4ruGYLudbvpt0S9QdL3Qu3CaGo,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'East Midlands', 'Leicestershire', 'Leicester', 'Braunstone'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Braunstone, Leicester'}",2025-01-10T11:07:04Z,-1.19567,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005136772?utm_medium=api&utm_source=55daa0f8,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Social work Jobs', 'tag': 'social-work-jobs'}"
5005139234,53.144001,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzOTIzNCIsInMiOiJaSFczSkpfcjd4R0Z2N1RWNkttTF9RIn0.51npfaTO-Y79i-iufbZw0NIG8Q66QaK5EDpuSmqULic,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiney'}","{'area': ['UK', 'North West England', 'Cheshire', 'Sandbach'], 'display_name': 'Sandbach, Cheshire', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:17Z,-2.36311,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005139234?utm_medium=api&utm_source=55daa0f8,,"{'tag': 'part-time-jobs', 'label': 'Part time Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}"
5005138172,53.149502,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzODE3MiIsInMiOiJaSFczSkpfcjd4R0Z2N1RWNkttTF9RIn0.elEr3b2qDavBS81bOjbz4i4BPuqA1b5Keais86Fg19w,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'East Midlands', 'Lincolnshire', 'Skegness'], 'display_name': 'Skegness, Lincolnshire', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:11Z,0.339551,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005138172?utm_medium=api&utm_source=55daa0f8,,"{'tag': 'social-work-jobs', 'label': 'Social work Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}"
5005137664,53.7966,Adzuna::API::Response::Job,Self-Employed Childminder (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzNzY2NCIsInMiOiJUc1RkS1pfcjd4R0Z2N1RWNkttTF9RIn0.rm1kEve350oBWtGoplIMQqWOTEiHTIp37ET49-VYVHc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiney'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pudsey, West Yorkshire', 'area': ['UK', 'Yorkshire And The Humber', 'West Yorkshire', 'Pudsey']}",2025-01-10T11:07:09Z,-1.66295,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005137664?utm_medium=api&utm_source=55daa0f8,,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Part time Jobs'}"
5005138163,52.458599,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHNUZEtaX3I3eEdGdjdUVjZLbUxfUSIsImkiOiI1MDA1MTM4MTYzIn0._XLpToDvLt4n4_EonS-UE7RNMLTMWbkqbzNm-S_h6pc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiney'}","{'area': ['UK', 'East Midlands', 'Leicestershire', 'Lutterworth'], 'display_name': 'Lutterworth, Leicestershire', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:11Z,-1.21081,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005138163?utm_medium=api&utm_source=55daa0f8,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Social work Jobs', 'tag': 'social-work-jobs'}"
5025484952,,Adzuna::API::Response::Job,Apprentice Maintenance Technician Opportunity,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHNUZEtaX3I3eEdGdjdUVjZLbUxfUSIsImkiOiI1MDI1NDg0OTUyIn0.T_HDsXeFVTdgIaBt5R0lltvlqU3Z8M2E0Yo189gbR_c,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Partou'}","{'display_name': 'London, UK', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'London']}",2025-01-27T12:42:35Z,,14144.0,"Join Our Team as a Mobile Maintenance Technician Apprentice Are you ready to kickstart your career as a Mobile Maintenance Technician? Do you have a passion for problem-solving and a proactive attitude? We are looking for a dedicated and enthusiastic apprentice to join our dynamic Facilities Team About the Role: As a Mobile Maintenance Technician Apprentice, you'll work closely with your Supervising Engineer and the Facilities Team to provide both proactive and reactive maintenance services acr…",full_time,14144.0,https://www.adzuna.co.uk/jobs/details/5025484952?utm_medium=api&utm_source=55daa0f8,permanent,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Maintenance Jobs', 'tag': 'maintenance-jobs'}"
5005137540,53.747448,Adzuna::API::Response::Job,Self-Employed Childminder (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHNUZEtaX3I3eEdGdjdUVjZLbUxfUSIsImkiOiI1MDA1MTM3NTQwIn0.dvuIaN8LgA62TRowT_TiAxnSvvhd6QHzSeMZvBhGq5o,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'Yorkshire And The Humber', 'West Yorkshire'], 'display_name': 'West Yorkshire, Yorkshire And The Humber', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:08Z,-1.673783,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005137540?utm_medium=api&utm_source=55daa0f8,,"{'tag': 'part-time-jobs', 'label': 'Part time Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}"
5005138792,51.1297,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzODc5MiIsInMiOiJUc1RkS1pfcjd4R0Z2N1RWNkttTF9RIn0.lgNgcHX3UObu713zIiq-a_8DHdFQBkq0eZcmAjDlL4g,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'South East England', 'Kent', 'Dover'], 'display_name': 'Dover, Kent', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:15Z,1.31114,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005138792?utm_medium=api&utm_source=55daa0f8,,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Part time Jobs'}"
5005137147,51.606201,Adzuna::API::Response::Job,Self-Employed Childminder (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHNUZEtaX3I3eEdGdjdUVjZLbUxfUSIsImkiOiI1MDA1MTM3MTQ3In0.LLEvt3WgssNidZ_pZWS1mXV7y_vAn8fhvEPrNfcXE1A,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'South East England', 'Oxfordshire', 'Didcot'], 'display_name': 'Didcot, Oxfordshire', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:06Z,-1.24021,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005137147?utm_medium=api&utm_source=55daa0f8,,"{'label': 'Social work Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'social-work-jobs'}"
5005136740,52.782001,Adzuna::API::Response::Job,Self-Employed Childminder (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHNUZEtaX3I3eEdGdjdUVjZLbUxfUSIsImkiOiI1MDA1MTM2NzQwIn0.HfB_27oY4Vy1rNG68UEKsoP_IFALbwupt-uWlMcMLag,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'East Midlands', 'Lincolnshire', 'Spalding', 'Pode Hole'], 'display_name': 'Pode Hole, Spalding', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:04Z,-0.204146,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005136740?utm_medium=api&utm_source=55daa0f8,,"{'label': 'Social work Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'social-work-jobs'}"
5005139356,51.067069,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHNUZEtaX3I3eEdGdjdUVjZLbUxfUSIsImkiOiI1MDA1MTM5MzU2In0.pFbfA-phLwIW8q4xHzRKCwxgfDZS60ZE8YVEfhFHibU,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['UK', 'South West England', 'Somerset'], 'display_name': 'Somerset, South West England', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:17Z,-2.884066,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005139356?utm_medium=api&utm_source=55daa0f8,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Part time Jobs', 'tag': 'part-time-jobs'}"
5005136706,52.770802,Adzuna::API::Response::Job,Self-Employed Childminder (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzNjcwNiIsInMiOiJUc1RkS1pfcjd4R0Z2N1RWNkttTF9RIn0.KvAdi_0iTrRjfZxU0qYnoR1zaAyRsjAzcLeRlVOHztE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiney'}","{'area': ['UK', 'East Midlands', 'Leicestershire', 'Loughborough'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Loughborough, Leicestershire'}",2025-01-10T11:07:03Z,-1.20435,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005136706?utm_medium=api&utm_source=55daa0f8,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Social work Jobs', 'tag': 'social-work-jobs'}"
5005138904,52.6077,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHNUZEtaX3I3eEdGdjdUVjZLbUxfUSIsImkiOiI1MDA1MTM4OTA0In0.FljcY15yD-37jufhl4aKneOfGA9s-fXMqOCr6oL5Gzg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiney'}","{'area': ['UK', 'Eastern England', 'Norfolk', 'Great Yarmouth'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Great Yarmouth, Norfolk'}",2025-01-10T11:07:15Z,1.73299,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005138904?utm_medium=api&utm_source=55daa0f8,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Part time Jobs', 'tag': 'part-time-jobs'}"
5005138520,53.164001,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpraE1aX3I3eEdJdmdSRnkzQS1vQSIsImkiOiI1MDA1MTM4NTIwIn0.LLOdq7hdzhSdzKRTmZIjjMH8UjKMn_CDTE0fSj2W3qw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiney'}","{'area': ['UK', 'North West England', 'Cheshire', 'Congleton'], 'display_name': 'Congleton, Cheshire', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:13Z,-2.21001,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005138520?utm_medium=api&utm_source=55daa0f8,,"{'label': 'Social work Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'social-work-jobs'}"
5005138166,52.7239,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzODE2NiIsInMiOiJQamtoTVpfcjd4R0l2Z1JGeTNBLW9BIn0.1IGBpnAuURj-pcDbp5A7Pf7mxGCqypwZY9MQ5rc33U4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiney'}","{'area': ['UK', 'East Midlands', 'Leicestershire', 'Coalville'], 'display_name': 'Coalville, Leicestershire', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:11Z,-1.36907,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005138166?utm_medium=api&utm_source=55daa0f8,,"{'tag': 'social-work-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Social work Jobs'}"
5005139151,54.603001,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpraE1aX3I3eEdJdmdSRnkzQS1vQSIsImkiOiI1MDA1MTM5MTUxIn0.nc9CC91NFA32M-D8WmZEC8TTtBW7hdPaByt3Mq8wdSM,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Redcar, North Yorkshire', 'area': ['UK', 'Yorkshire And The Humber', 'North Yorkshire', 'Redcar']}",2025-01-10T11:07:16Z,-1.07763,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005139151?utm_medium=api&utm_source=55daa0f8,,"{'label': 'Part time Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}"
5005139275,51.897999,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpraE1aX3I3eEdJdmdSRnkzQS1vQSIsImkiOiI1MDA1MTM5Mjc1In0.rzhH9MZbA4NRtUsGO-xyOceQqDlmJwpoEXAKtOiLjKQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiney'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'South West England', 'Gloucestershire', 'Cheltenham'], 'display_name': 'Cheltenham, Gloucestershire'}",2025-01-10T11:07:17Z,-2.07131,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005139275?utm_medium=api&utm_source=55daa0f8,,"{'label': 'Part time Jobs', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}"
5005137652,53.301102,Adzuna::API::Response::Job,Self-Employed Childminder (Part Time),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpraE1aX3I3eEdJdmdSRnkzQS1vQSIsImkiOiI1MDA1MTM3NjUyIn0.6ron_gL4KKed6YyYgm2eOSfS-pTHckvk1XD1F4DKDD4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiney'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'North West England', 'Cheshire', 'Knutsford'], 'display_name': 'Knutsford, Cheshire'}",2025-01-10T11:07:08Z,-2.37271,20000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",part_time,20000.0,https://www.adzuna.co.uk/jobs/details/5005137652?utm_medium=api&utm_source=55daa0f8,,"{'label': 'Part time Jobs', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}"
5005138594,50.9786,Adzuna::API::Response::Job,Self-Employed Childcare Provider (Full Time),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAwNTEzODU5NCIsInMiOiJQamtoTVpfcjd4R0l2Z1JGeTNBLW9BIn0.NFBWyd7C8Rjhy9ldhfKU66LwpGQdT84yg0Qk-t8Pbu0,"{'display_name': 'Tiney', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Wellington, Somerset', 'area': ['UK', 'South West England', 'Somerset', 'Wellington'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-01-10T11:07:13Z,-3.22749,40000.0,"Become a Childminder with Tiney – Unlock a Rewarding Career Have you considered a career in childminding? Read on to learn how people from all different backgrounds are choosing to become self-employed childminders with Tiney, earning a professional wage and finding a rewarding career working with children. About Tiney: Tiney is transforming the childminding profession by providing exceptional guidance, resources, and expertise to help childminders build and grow their own successful businesses…",full_time,40000.0,https://www.adzuna.co.uk/jobs/details/5005138594?utm_medium=api&utm_source=55daa0f8,,"{'label': 'Social work Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'social-work-jobs'}"
